Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
754,20,Dec 30 2003,Tue,Fresno State,17,,UCLA,9,Silicon Valley Bowl (San Jose CA)
755,20,Dec 30 2003,Tue,Texas Tech,38,,Navy,14,Houston Bowl (Houston TX)
756,20,Dec 30 2003,Tue,(15) Washington State,28,,(5) Texas,20,Holiday Bowl (San Diego CA)
757,20,Dec 31 2003,Wed,Arkansas,27,,Missouri,14,Independence Bowl (Shreveport LA)
758,20,Dec 31 2003,Wed,Auburn,28,,Wisconsin,14,Music City Bowl (Nashville TN)
759,20,Dec 31 2003,Wed,Boston College,35,,Colorado State,21,San Francisco Bowl (San Francisco CA)
760,20,Dec 31 2003,Wed,(24) Minnesota,31,,Oregon,30,Sun Bowl (El Paso TX)
761,20,Dec 31 2003,Wed,(25) Utah,17,,Southern Mississippi,0,Liberty Bowl (Memphis TN)
762,20,Jan 1 2004,Thu,(11) Georgia,34,,(12) Purdue,27,Capital One Bowl (Orlando FL)
763,20,Jan 1 2004,Thu,(13) Iowa,37,,(17) Florida,17,Outback Bowl (Tampa FL)
764,20,Jan 1 2004,Thu,(23) Maryland,41,,(20) West Virginia,7,Gator Bowl (Jacksonville FL)
765,20,Jan 1 2004,Thu,(10) Miami (FL),16,,(9) Florida State,14,Orange Bowl (Miami FL)
766,20,Jan 1 2004,Thu,(1) Southern California,28,,(4) Michigan,14,Rose Bowl (Pasadena CA)
767,20,Jan 2 2004,Fri,Clemson,27,,(6) Tennessee,14,Peach Bowl (Atlanta GA)
768,20,Jan 2 2004,Fri,(16) Mississippi,31,,(21) Oklahoma State,28,Cotton Bowl (Dallas TX)
769,20,Jan 2 2004,Fri,(7) Ohio State,35,,(8) Kansas State,28,Fiesta Bowl (Tempe AZ)
770,20,Jan 3 2004,Sat,Georgia Tech,52,,Tulsa,10,Humanitarian Bowl (Boise ID)
771,20,Jan 4 2004,Sun,(2) Louisiana State,21,,(3) Oklahoma,14,Sugar Bowl (New Orleans LA)
