Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
755,14,Dec 3 2010,Fri,Fresno State,25,,Illinois,23,
756,14,Dec 3 2010,Fri,Miami (OH),26,,(24) Northern Illinois,21,MAC Championship (Detroit MI)
757,14,Dec 4 2010,Sat,(2) Auburn,56,,(18) South Carolina,17,Georgia Dome - Atlanta Georgia
758,14,Dec 4 2010,Sat,(9) Boise State,50,,Utah State,14,
759,14,Dec 4 2010,Sat,Central Florida,17,,Southern Methodist,7,CUSA Championship (Orlando FL)
760,14,Dec 4 2010,Sat,Connecticut,19,@,South Florida,16,
761,14,Dec 4 2010,Sat,(25) Hawaii,59,,Nevada-Las Vegas,21,
762,14,Dec 4 2010,Sat,Idaho,26,,San Jose State,23,
763,14,Dec 4 2010,Sat,Middle Tennessee State,28,@,Florida International,27,
764,14,Dec 4 2010,Sat,(14) Nevada,35,@,Louisiana Tech,17,
765,14,Dec 4 2010,Sat,(10) Oklahoma,23,,(13) Nebraska,20,AT&T Stadium - Arlington Texas
766,14,Dec 4 2010,Sat,(1) Oregon,37,@,Oregon State,20,
767,14,Dec 4 2010,Sat,Pittsburgh,28,@,Cincinnati,10,
768,14,Dec 4 2010,Sat,Southern California,28,@,UCLA,14,
769,14,Dec 4 2010,Sat,Troy,44,@,Florida Atlantic,7,
770,14,Dec 4 2010,Sat,(12) Virginia Tech,44,,(20) Florida State,33,Bank of America Stadium - Charlotte North Carolina
771,14,Dec 4 2010,Sat,(12) Virginia Tech,44,,(20) Florida State,33,ACC Championship (Charlotte NC)
772,14,Dec 4 2010,Sat,Washington,35,@,Washington State,28,
773,14,Dec 4 2010,Sat,(23) West Virginia,35,,Rutgers,14,
774,15,Dec 11 2010,Sat,Navy,31,,Army,17,
775,16,Dec 18 2010,Sat,Brigham Young,52,,Texas-El Paso,24,New Mexico Bowl (Albuquerque NM)
776,16,Dec 18 2010,Sat,Northern Illinois,40,,Fresno State,17,Humanitarian Bowl (Boise ID)
777,16,Dec 18 2010,Sat,Troy,48,,Ohio,21,New Orleans Bowl (New Orleans LA)
778,16,Dec 18 2010,Sat,Troy,48,,Ohio,21,Mercedes-Benz Superdome - New Orleans Louisiana
779,17,Dec 21 2010,Tue,Louisville,31,,Southern Mississippi,28,Tropicana Field - St. Petersburg Florida
780,17,Dec 21 2010,Tue,Louisville,31,,Southern Mississippi,28,Beef O'Brady's Bowl (St. Petersburg FL)
781,17,Dec 22 2010,Wed,(10) Boise State,26,,(20) Utah,3,Maaco Bowl (Las Vegas NV)
782,17,Dec 23 2010,Thu,San Diego State,35,,Navy,14,Poinsettia Bowl (San Diego CA)
783,17,Dec 24 2010,Fri,Tulsa,62,@,(24) Hawaii,35,Hawaii Bowl (Honolulu HI)
784,17,Dec 26 2010,Sun,Florida International,34,,Toledo,32,Little Caesars Bowl (Detroit MI)
785,17,Dec 26 2010,Sun,Florida International,34,,Toledo,32,Ford Field - Detroit Michigan
786,17,Dec 27 2010,Mon,Air Force,14,,Georgia Tech,7,Independence Bowl (Shreveport LA)
787,18,Dec 28 2010,Tue,Iowa,27,,(14) Missouri,24,Insight Bowl (Tempe AZ)
788,18,Dec 28 2010,Tue,North Carolina State,23,,(22) West Virginia,7,Camping World Stadium - Orlando Florida
789,18,Dec 28 2010,Tue,North Carolina State,23,,(22) West Virginia,7,Champs Sports Bowl (Orlando FL)
790,18,Dec 29 2010,Wed,Illinois,38,,Baylor,14,Texas Bowl (Houston TX)
791,18,Dec 29 2010,Wed,Maryland,51,,East Carolina,20,Military Bowl (Washington DC)
792,18,Dec 29 2010,Wed,(16) Oklahoma State,36,,Arizona,10,Alamo Bowl (San Antonio TX)
793,18,Dec 29 2010,Wed,(16) Oklahoma State,36,,Arizona,10,Alamodome - San Antonio Texas
794,18,Dec 30 2010,Thu,Army,16,,Southern Methodist,14,Armed Forces Bowl (Fort Worth TX)
795,18,Dec 30 2010,Thu,Army,16,@,Southern Methodist,14,Gerald J. Ford Stadium - Dallas Texas
796,18,Dec 30 2010,Thu,North Carolina,30,,Tennessee,27,Nissan Stadium - Nashville Tennessee
797,18,Dec 30 2010,Thu,North Carolina,30,,Tennessee,27,Music City Bowl (Nashville TN)
798,18,Dec 30 2010,Thu,Syracuse,36,,Kansas State,34,Pinstripe Bowl (Bronx NY)
799,18,Dec 30 2010,Thu,Syracuse,36,,Kansas State,34,New Yankee Stadium - New York New York
800,18,Dec 30 2010,Thu,Washington,19,,(17) Nebraska,7,Holiday Bowl (San Diego CA)
801,18,Dec 31 2010,Fri,Central Florida,10,,Georgia,6,Liberty Bowl (Memphis TN)
802,18,Dec 31 2010,Fri,Central Florida,10,,Georgia,6,Liberty Bowl Memorial Stadium - Memphis Tennessee
803,18,Dec 31 2010,Fri,(23) Florida State,26,,(19) South Carolina,17,Chick-fil-A Bowl (Atlanta GA)
804,18,Dec 31 2010,Fri,(23) Florida State,26,,(19) South Carolina,17,Georgia Dome - Atlanta Georgia
805,18,Dec 31 2010,Fri,Notre Dame,33,,Miami (FL),17,Sun Bowl (El Paso TX)
806,18,Dec 31 2010,Fri,South Florida,31,,Clemson,26,Meineke Car Care Bowl (Charlotte NC)
807,18,Jan 1 2011,Sat,(15) Alabama,49,,(7) Michigan State,7,Capital One Bowl (Orlando FL)
808,18,Jan 1 2011,Sat,Florida,37,,Penn State,24,Outback Bowl (Tampa FL)
809,18,Jan 1 2011,Sat,(21) Mississippi State,52,,Michigan,14,TIAA Bank Field - Jacksonville Florida
810,18,Jan 1 2011,Sat,(21) Mississippi State,52,,Michigan,14,Gator Bowl (Jacksonville FL)
811,18,Jan 1 2011,Sat,(9) Oklahoma,48,,(25) Connecticut,20,University of Phoenix Stadium - Glendale Arizona
812,18,Jan 1 2011,Sat,(9) Oklahoma,48,,(25) Connecticut,20,Fiesta Bowl (Glendale AZ)
813,18,Jan 1 2011,Sat,(3) Texas Christian,21,,(4) Wisconsin,19,Rose Bowl (Pasadena CA)
814,18,Jan 1 2011,Sat,(3) Texas Christian,21,,(4) Wisconsin,19,Rose Bowl - Pasadena California
815,18,Jan 1 2011,Sat,Texas Tech,45,,Northwestern,38,Ticket City Bowl (Dallas TX)
816,18,Jan 1 2011,Sat,Texas Tech,45,,Northwestern,38,Cotton Bowl - Dallas Texas
817,19,Jan 3 2011,Mon,(5) Stanford,40,,(12) Virginia Tech,12,Orange Bowl (Miami FL)
818,20,Jan 4 2011,Tue,(6) Ohio State,31,,(8) Arkansas,26,Mercedes-Benz Superdome - New Orleans Louisiana
819,20,Jan 4 2011,Tue,(6) Ohio State,31,,(8) Arkansas,26,Sugar Bowl (New Orleans LA)
820,20,Jan 6 2011,Thu,Miami (OH),35,,Middle Tennessee State,21,GoDaddy.com Bowl (Mobile AL)
821,20,Jan 7 2011,Fri,(11) Louisiana State,41,,(18) Texas A&M,24,Cotton Bowl (Arlington TX)
822,20,Jan 8 2011,Sat,Pittsburgh,27,,Kentucky,10,BBVA Compass Bowl (Birmingham AL)
823,20,Jan 8 2011,Sat,Pittsburgh,27,,Kentucky,10,Legion Field - Birmingham Alabama
824,20,Jan 9 2011,Sun,(13) Nevada,20,,Boston College,13,AT&T Park - San Francisco California
825,20,Jan 9 2011,Sun,(13) Nevada,20,,Boston College,13,Fight Hunger Bowl (San Francisco CA)
826,20,Jan 10 2011,Mon,(1) Auburn,22,,(2) Oregon,19,BCS Championship (Glendale AZ)
