Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
758,14,Dec 1 2007,Sat,(5) Louisiana State,21,,(14) Tennessee,14,SEC Championship (Atlanta GA)
759,14,Dec 1 2007,Sat,Navy,38,,Army,3,
760,14,Dec 1 2007,Sat,Nevada,49,,Louisiana Tech,10,
761,14,Dec 1 2007,Sat,(9) Oklahoma,38,,(1) Missouri,17,Big 12 Championship (San Antonio TX)
762,14,Dec 1 2007,Sat,Oregon State,38,@,(18) Oregon,31,
763,14,Dec 1 2007,Sat,Pittsburgh,13,@,(2) West Virginia,9,
764,14,Dec 1 2007,Sat,(8) Southern California,24,,UCLA,7,
765,14,Dec 1 2007,Sat,Stanford,20,,California,13,
766,14,Dec 1 2007,Sat,(6) Virginia Tech,30,,(12) Boston College,16,ACC Championship (Jacksonville FL)
767,15,Dec 20 2007,Thu,Utah,35,,Navy,32,Poinsettia Bowl (San Diego CA)
768,15,Dec 21 2007,Fri,Florida Atlantic,44,,Memphis,27,New Orleans Bowl (New Orleans LA)
769,15,Dec 22 2007,Sat,(19) Brigham Young,17,,UCLA,16,Las Vegas Bowl (Las Vegas NV)
770,15,Dec 22 2007,Sat,(20) Cincinnati,31,,Southern Mississippi,21,PapaJohns.com Bowl (Birmingham AL)
771,15,Dec 22 2007,Sat,New Mexico,23,,Nevada,0,New Mexico Bowl (Albuquerque NM)
772,15,Dec 23 2007,Sun,East Carolina,41,,(24) Boise State,38,Hawaii Bowl (Honolulu HI)
773,16,Dec 26 2007,Wed,Purdue,51,,Central Michigan,48,Motor City Bowl (Detroit MI)
774,16,Dec 27 2007,Thu,(17) Texas,52,,(12) Arizona State,34,Holiday Bowl (San Diego CA)
775,16,Dec 28 2007,Fri,(14) Boston College,24,,Michigan State,21,Champs Sports Bowl (Orlando FL)
776,16,Dec 28 2007,Fri,Oregon State,21,,Maryland,14,Emerald Bowl (San Francisco CA)
777,16,Dec 28 2007,Fri,Texas Christian,20,@,Houston,13,Texas Bowl (Houston TX)
778,16,Dec 29 2007,Sat,Mississippi State,10,,Central Florida,3,Liberty Bowl (Memphis TN)
779,16,Dec 29 2007,Sat,Penn State,24,,Texas A&M,17,Alamo Bowl (San Antonio TX)
780,16,Dec 29 2007,Sat,Wake Forest,24,,Connecticut,10,Meineke Car Care Bowl (Charlotte NC)
781,16,Dec 30 2007,Sun,Alabama,30,,Colorado,24,Independence Bowl (Shreveport LA)
782,17,Dec 31 2007,Mon,(22) Auburn,23,,(15) Clemson,20,Chick-fil-A Bowl (Atlanta GA)
783,17,Dec 31 2007,Mon,California,42,,Air Force,36,Armed Forces Bowl (Fort Worth TX)
784,17,Dec 31 2007,Mon,Fresno State,40,,Georgia Tech,28,Humanitarian Bowl (Boise ID)
785,17,Dec 31 2007,Mon,Kentucky,35,,Florida State,28,Music City Bowl (Nashville TN)
786,17,Dec 31 2007,Mon,Oklahoma State,49,,Indiana,33,Insight Bowl (Tempe AZ)
787,17,Dec 31 2007,Mon,Oregon,56,,(23) South Florida,21,Sun Bowl (El Paso TX)
788,18,Jan 1 2008,Tue,(4) Georgia,41,,(10) Hawaii,10,Sugar Bowl (New Orleans LA)
789,18,Jan 1 2008,Tue,Michigan,41,,(9) Florida,35,Capital One Bowl (Orlando FL)
790,18,Jan 1 2008,Tue,(7) Missouri,38,,(25) Arkansas,7,Cotton Bowl (Dallas TX)
791,18,Jan 1 2008,Tue,(6) Southern California,49,,(13) Illinois,17,Rose Bowl (Pasadena CA)
792,18,Jan 1 2008,Tue,(16) Tennessee,21,,(18) Wisconsin,17,Outback Bowl (Tampa FL)
793,18,Jan 1 2008,Tue,Texas Tech,31,,(21) Virginia,28,Gator Bowl (Jacksonville FL)
794,18,Jan 2 2008,Wed,(11) West Virginia,48,,(3) Oklahoma,28,Fiesta Bowl (Glendale AZ)
795,18,Jan 3 2008,Thu,(8) Kansas,24,,(5) Virginia Tech,21,Orange Bowl (Miami FL)
796,18,Jan 5 2008,Sat,Rutgers,52,,Ball State,30,International Bowl (Toronto Canada)
797,18,Jan 6 2008,Sun,Tulsa,63,,Bowling Green State,7,GMAC Bowl (Mobile AL)
798,18,Jan 7 2008,Mon,(2) Louisiana State,38,,(1) Ohio State,24,BCS Championship (New Orleans LA)
